,practice,bnf_code,bnf_name,items,nic,act_cost,quantity,month,year
2217,4611,8687,1263,5,21.6,20.56,1715,6,2016
2218,9023,8687,1263,2,14.12,13.37,1120,6,2016
2219,3559,8687,1263,7,49.02,45.8,3206,6,2016
2221,8042,8687,1263,8,47.98,45.56,3352,6,2016
2222,3198,8687,1263,6,14.29,14.12,1135,6,2016
2223,4559,8687,1263,4,26.38,24.94,1638,6,2016
2225,5573,8687,1263,11,66.15,62.78,4794,6,2016
2226,7129,8687,1263,26,109.45,104.79,8649,6,2016
2227,4797,8687,1263,16,40.84,39.95,3240,6,2016
2228,8013,8687,1263,12,72.72,68.68,5770,6,2016
2230,8671,8687,1263,21,142.0,133.84,10728,6,2016
2231,5609,8687,1263,70,269.27,256.53,21370,6,2016
2232,9046,8687,1263,22,159.59,150.66,10788,6,2016
2233,4170,8687,1263,20,70.06,67.16,5478,6,2016
2234,2330,8687,1263,26,206.79,194.28,16413,6,2016
2235,4846,8687,1263,34,139.64,132.32,10640,6,2016
2237,603,8687,1263,38,319.44,300.72,24052,6,2016
2238,9541,8687,1263,40,368.42,346.18,29239,6,2016
2239,5077,8687,1263,8,34.22,32.58,2688,6,2016
2240,107,8687,1263,36,248.99,235.46,19762,6,2016
2241,6046,8687,1263,11,48.13,46.11,3820,6,2016
2242,8461,8687,1263,7,58.91,55.29,4676,6,2016
2243,9924,8687,1263,4,17.23,16.61,1270,6,2016
2245,6642,8687,1263,15,143.33,134.08,8370,6,2016
2246,4653,8687,1263,19,162.6,153.07,12905,6,2016
2247,7791,8687,1263,35,261.89,246.8,20285,6,2016
2248,1546,8687,1263,37,298.16,280.68,23639,6,2016
2249,1250,8687,1263,4,44.98,42.11,3570,6,2016
2251,8072,8687,1263,17,126.0,119.19,9218,6,2016
2252,2463,8687,1263,16,164.28,154.37,13040,6,2016
2253,7368,8687,1263,20,52.91,51.14,3860,6,2016
2254,174,8687,1263,48,342.07,321.78,24604,6,2016
2255,1312,8687,1263,41,370.14,348.39,25490,6,2016
2256,2613,8687,1263,17,118.57,111.83,9409,6,2016
2257,9897,8687,1263,21,137.08,130.35,10882,6,2016
2258,9975,8687,1263,4,11.66,11.25,1001,6,2016
2259,7621,8687,1263,44,275.54,261.22,20463,6,2016
2260,3665,8687,1263,4,34.4,32.33,2730,6,2016
2261,10468,8687,1263,18,153.86,144.5,12210,6,2016
2262,888,8687,1263,3,24.45,23.12,1940,6,2016
2264,8949,8687,1263,22,240.22,225.27,18480,6,2016
2265,9790,8687,1263,5,48.02,45.08,3810,6,2016
2266,8800,8687,1263,1,0.67,0.77,32,6,2016
2270,9717,8687,1263,11,67.27,64.03,5339,6,2016
2272,1158,8687,1263,9,37.97,36.71,2499,6,2016
2273,1101,8687,1263,15,68.45,64.98,5185,6,2016
2274,8216,8687,1263,2,29.12,27.01,1400,6,2016
2275,10233,8687,1263,4,26.46,24.58,2100,6,2016
2276,5746,8687,1263,2,9.18,8.72,728,6,2016
2277,4620,8687,1263,29,189.52,179.7,14775,6,2016
2278,5963,8687,1263,6,52.92,49.84,4200,6,2016
2279,4738,8687,1263,9,34.85,33.28,2765,6,2016
2280,2050,8687,1263,3,8.83,8.51,700,6,2016
2281,9044,8687,1263,6,12.2,11.6,968,6,2016
2282,3200,8687,1263,10,11.67,11.93,882,6,2016
2283,6609,8687,1263,4,23.06,21.82,1830,6,2016
2284,9004,8687,1263,8,49.05,46.15,3892,6,2016
2285,8248,8687,1263,17,79.52,74.64,6084,6,2016
2286,616,8687,1263,1,25.2,23.34,2000,6,2016
2287,2506,8687,1263,2,8.82,8.41,700,6,2016
2288,5847,8687,1263,13,52.64,50.27,3987,6,2016
2289,9728,8687,1263,2,29.98,28.0,2380,6,2016
2290,4267,8687,1263,13,125.5,117.94,9960,6,2016
2291,2370,8687,1263,5,34.91,33.03,2770,6,2016
2292,1331,8687,1263,4,35.65,33.82,2830,6,2016
2293,10343,8687,1263,3,11.64,11.11,924,6,2016
2294,5832,8687,1263,3,24.7,23.24,1960,6,2016
2295,4647,8687,1263,5,25.24,23.73,1970,6,2016
2296,10438,8687,1263,4,7.56,7.45,364,6,2016
2297,9973,8687,1263,14,106.4,100.23,8443,6,2016
2298,7453,8687,1263,9,25.6,24.79,2017,6,2016
2299,2802,8687,1263,1,17.64,16.34,1400,6,2016
2300,8421,8687,1263,2,8.29,7.92,658,6,2016
2301,5800,8687,1263,1,11.09,10.48,880,6,2016
2302,6281,8687,1263,24,136.52,128.6,10836,6,2016
2303,8230,8687,1263,7,29.57,28.16,2345,6,2016
2304,3546,8687,1263,29,49.75,48.02,3510,6,2016
2305,3477,8687,1263,6,45.86,43.21,3640,6,2016
2306,1258,8687,1263,5,16.57,15.92,1316,6,2016
2307,2664,8687,1263,2,5.11,5.08,405,6,2016
2308,4013,8687,1263,2,14.12,13.32,1120,6,2016
2309,6948,8687,1263,4,21.16,20.04,1680,6,2016
2310,8023,8687,1263,14,46.51,45.25,3463,6,2016
2311,10115,8687,1263,5,45.68,43.15,3626,6,2016
2312,47,8687,1263,51,298.45,283.98,23684,6,2016
2313,6139,8687,1263,4,22.92,21.71,1820,6,2016
2314,1380,8687,1263,2,15.0,14.37,1190,6,2016
2315,6900,8687,1263,9,47.09,44.61,3735,6,2016
2316,7897,8687,1263,4,31.76,29.86,2520,6,2016
2317,8391,8687,1263,2,7.02,6.72,420,6,2016
2318,440,8687,1263,24,186.68,174.33,14815,6,2016
2319,2726,8687,1263,6,51.61,48.55,4096,6,2016
2320,7952,8687,1263,13,51.65,49.27,4095,6,2016
2321,6151,8687,1263,12,86.73,81.35,6885,6,2016
2322,6405,8687,1263,8,70.59,66.34,5600,6,2016
2323,8385,8687,1263,1,6.17,5.84,490,6,2016
2324,1069,8687,1263,8,68.67,64.38,5450,6,2016
2325,8889,8687,1263,1,5.29,5.01,420,6,2016
2326,7384,8687,1263,12,50.61,48.04,4018,6,2016
2327,4951,8687,1263,6,38.77,36.17,3080,6,2016
2328,9687,8687,1263,4,21.16,20.04,1680,6,2016
2329,9589,8687,1263,10,96.21,90.09,7635,6,2016
2330,4039,8687,1263,3,21.3,19.95,1300,6,2016
2331,2603,8687,1263,3,35.28,32.99,2800,6,2016
2332,8522,8687,1263,2,12.6,11.66,1000,6,2016
2333,8615,8687,1263,5,3.15,2.98,250,6,2016
2334,9431,8687,1263,8,7.24,7.6,448,6,2016
2335,4895,8687,1263,8,23.06,21.34,1504,6,2016
2336,5549,8687,1263,18,139.17,131.25,11046,6,2016
2337,5449,8687,1263,7,79.83,74.66,5880,6,2016
2338,7499,8687,1263,2,63.0,58.34,5000,6,2016
2339,3812,8687,1263,4,20.51,19.04,1400,6,2016
2340,8120,8687,1263,7,68.81,64.57,5460,6,2016
2341,677,8687,1263,3,61.77,57.45,3080,6,2016
2342,7581,8687,1263,1,6.3,5.84,500,6,2016
2343,6014,8687,1263,2,14.12,13.32,1120,6,2016
2344,5550,8687,1263,14,67.02,63.62,5320,6,2016
2345,7769,8687,1263,17,40.52,39.43,3220,6,2016
2346,7764,8687,1263,1,6.17,5.84,490,6,2016
2350,4475,8687,1263,24,250.44,234.4,18509,6,2016
2352,8486,8687,1263,1,2.08,1.94,100,6,2016
2353,8294,8687,1263,1,0.58,0.65,28,6,2016
2354,1797,8687,1263,1,4.16,3.85,200,6,2016
2355,8568,8687,1263,1,3.78,3.51,300,6,2016
2356,403,8687,1263,1,12.48,11.57,600,6,2016
2357,8094,8687,1263,3,15.12,14.03,1200,6,2016
2358,6355,8687,1263,1,27.04,25.04,1300,6,2016
2359,9538,8687,1263,5,19.85,18.94,1575,6,2016
2360,2545,8687,1263,4,33.52,31.33,2660,6,2016
2361,5263,8687,1263,26,176.71,166.9,14027,6,2016
2362,4561,8687,1263,82,340.26,323.98,27001,6,2016
2363,690,8687,1263,6,44.1,41.61,3500,6,2016
2364,1664,8687,1263,4,64.2,59.93,5096,6,2016
2365,5723,8687,1263,27,262.52,245.66,20834,6,2016
2366,6533,8687,1263,5,33.1,31.2,2625,6,2016
2367,9218,8687,1263,5,70.0,64.91,5100,6,2016
2368,2661,8687,1263,3,23.18,21.7,1840,6,2016
2369,3159,8687,1263,9,39.87,37.93,3164,6,2016
2370,6337,8687,1263,1,1.46,1.46,70,6,2016
2371,10625,8687,1263,7,48.0,45.13,3809,6,2016
2372,6233,8687,1263,3,4.23,4.25,336,6,2016
2373,9297,8687,1263,3,18.22,17.36,1400,6,2016
2374,7804,8687,1263,2,15.88,14.95,1260,6,2016
2375,5510,8687,1263,32,35.82,33.61,2800,6,2016
2376,10621,8687,1263,4,3.52,3.71,280,6,2016
2377,5267,8687,1263,20,43.74,42.25,3472,6,2016
2378,2197,8687,1263,7,26.29,24.76,2086,6,2016
2379,3017,8687,1263,6,21.95,20.89,1741,6,2016
2380,1007,8687,1263,5,22.05,20.48,1750,6,2016
2381,7203,8687,1263,2,14.12,13.3,1120,6,2016
2382,5062,8687,1263,14,50.97,48.83,3955,6,2016
2383,10223,8687,1263,27,121.31,115.36,9624,6,2016
2384,5514,8687,1263,2,15.88,14.95,1260,6,2016
2385,2480,8687,1263,2,14.12,13.3,1120,6,2016
2386,6320,8687,1263,5,60.42,56.3,4340,6,2016
2387,8454,8687,1263,2,14.52,13.88,1152,6,2016
2388,5094,8687,1263,7,22.93,22.01,1820,6,2016
2389,846,8687,1263,12,94.46,88.76,7273,6,2016
2390,9256,8687,1263,3,20.42,19.14,1620,6,2016
2391,4963,8687,1263,1,6.24,5.78,300,6,2016
2392,483,8687,1263,3,42.33,39.52,3360,6,2016
2393,9826,8687,1263,3,25.83,23.99,2050,6,2016
2395,4278,8687,1263,4,28.24,26.59,2240,6,2016
2396,4940,8687,1263,11,51.62,48.62,4095,6,2016
2397,4056,8687,1263,12,58.69,55.71,4430,6,2016
2398,4412,8687,1263,1,1.26,1.18,100,6,2016
2399,6682,8687,1263,2,19.4,18.21,1540,6,2016
2400,2555,8687,1263,5,37.27,34.92,2729,6,2016
2401,5001,8687,1263,2,8.82,8.2,700,6,2016
2402,8152,8687,1263,8,47.64,45.15,3780,6,2016
2403,9799,8687,1263,4,43.24,40.38,2520,6,2016
2404,2393,8687,1263,3,10.59,10.15,840,6,2016
2405,10234,8687,1263,16,65.65,62.04,5212,6,2016
2406,2235,8687,1263,6,32.09,30.38,2548,6,2016
2407,4489,8687,1263,4,24.94,23.54,1980,6,2016
2408,2758,8687,1263,3,14.75,13.9,1170,6,2016
2409,608,8687,1263,6,61.09,57.31,4848,6,2016
2410,7783,8687,1263,2,21.16,19.82,1680,6,2016
2412,5425,8687,1263,4,22.55,21.57,1790,6,2016
2413,2378,8687,1263,54,369.79,350.69,27526,6,2016
2414,49,8687,1263,2,21.16,19.81,1680,6,2016
2415,4651,8687,1263,2,5.3,5.21,420,6,2016
2416,1140,8687,1263,2,8.19,7.63,650,6,2016
2418,6606,8687,1263,7,89.97,84.72,7140,6,2016
2419,5334,8687,1263,24,252.7,237.37,18460,6,2016
2420,4391,8687,1263,9,35.88,34.17,2840,6,2016
2421,7072,8687,1263,3,26.34,25.08,2090,6,2016
2423,5349,8687,1263,9,77.62,73.04,6160,6,2016
2424,2292,8687,1263,2,28.22,26.46,2240,6,2016
2425,7732,8687,1263,4,56.44,52.93,4480,6,2016
2426,618,8687,1263,2,11.91,11.31,945,6,2016
2427,8873,8687,1263,2,12.34,11.67,980,6,2016
2428,3873,8687,1263,1,8.32,7.7,400,6,2016
2429,6949,8687,1263,6,42.68,40.35,3388,6,2016
2431,477,8687,1263,12,65.87,62.55,4889,6,2016
2432,6359,8687,1263,31,213.08,201.53,16485,6,2016
2433,4697,8687,1263,4,22.56,21.33,1792,6,2016
2434,2107,8687,1263,2,10.58,10.02,840,6,2016
2435,10026,8687,1263,6,85.04,79.42,6748,6,2016
2436,614,8687,1263,1,7.56,7.01,600,6,2016
2440,9064,8687,1263,5,19.85,18.94,1575,6,2016
2442,6768,8687,1263,3,21.18,19.94,1680,6,2016
2443,3807,8687,1263,18,109.95,103.99,8728,6,2016
2444,9847,8687,1263,5,33.15,31.35,2630,6,2016
2447,9368,8687,1263,20,222.04,208.49,17560,6,2016
2448,6006,8687,1263,7,65.41,61.57,5190,6,2016
2449,8050,8687,1263,4,32.29,30.62,2562,6,2016
2450,2201,8687,1263,2,43.68,40.69,2100,6,2016
2451,8913,8687,1263,2,12.24,11.56,588,6,2016
2452,1753,8687,1263,29,116.48,111.43,9245,6,2016
2453,10290,8687,1263,4,36.28,34.47,2880,6,2016
2454,5729,8687,1263,7,64.43,60.19,4560,6,2016
2455,7046,8687,1263,6,38.91,36.61,2860,6,2016
2456,3831,8687,1263,12,138.22,129.63,10060,6,2016
2457,7184,8687,1263,8,81.74,76.85,5576,6,2016
2458,6527,8687,1263,3,16.31,15.47,1295,6,2016
2461,8930,8687,1263,11,18.94,18.77,1505,6,2016
2463,10530,8687,1263,8,40.02,37.55,2980,6,2016
2464,3670,8687,1263,2,10.08,9.35,800,6,2016
2465,6328,8687,1263,31,134.13,127.65,10280,6,2016
2466,5057,8687,1263,9,98.37,92.35,6440,6,2016
2467,4051,8687,1263,2,13.4,12.65,1064,6,2016
2468,9595,8687,1263,42,176.8,167.4,14031,6,2016
2469,2203,8687,1263,8,65.08,61.25,5166,6,2016
2470,4944,8687,1263,3,10.59,10.18,840,6,2016
2471,3232,8687,1263,12,56.82,54.14,3860,6,2016
2472,3221,8687,1263,1,4.41,4.1,350,6,2016
2474,10480,8687,1263,3,19.86,18.72,1575,6,2016
2475,6108,8687,1263,8,19.04,18.53,1512,6,2016
2477,2465,8687,1263,12,126.66,118.58,8425,6,2016
2478,2144,8687,1263,16,147.36,138.53,11694,6,2016
2479,6247,8687,1263,33,321.76,302.55,22480,6,2016
2480,7685,8687,1263,22,178.29,168.32,14150,6,2016
2481,1884,8687,1263,5,43.66,40.86,3465,6,2016
2482,2231,8687,1263,3,18.51,17.51,1470,6,2016
2483,5313,8687,1263,2,18.71,17.81,1485,6,2016
2485,7669,8687,1263,11,69.09,64.94,4833,6,2016
2486,5626,8687,1263,2,29.12,26.98,1400,6,2016
2487,10368,8687,1263,3,43.68,40.51,2100,6,2016
2488,2558,8687,1263,15,94.56,89.43,7504,6,2016
2489,10311,8687,1263,4,26.83,25.34,2130,6,2016
2490,1858,8687,1263,2,24.7,23.12,1960,6,2016
2491,7321,8687,1263,4,44.64,42.06,3542,6,2016
2492,8164,8687,1263,13,108.83,102.16,8636,6,2016
2493,6008,8687,1263,4,24.34,23.28,1932,6,2016
2496,5614,8687,1263,30,130.03,123.35,9863,6,2016
2497,6635,8687,1263,42,300.7,283.94,23867,6,2016
2498,8310,8687,1263,13,52.67,50.33,4179,6,2016
2499,2028,8687,1263,26,262.91,247.27,20865,6,2016
2500,1241,8687,1263,32,321.16,302.7,23311,6,2016
2501,262,8687,1263,14,150.41,141.42,10572,6,2016
2502,426,8687,1263,19,161.72,153.87,12835,6,2016
2504,9124,8687,1263,5,24.43,23.6,1897,6,2016
2506,9392,8687,1263,2,9.18,8.75,728,6,2016
2507,2079,8687,1263,9,36.03,34.8,2860,6,2016
2509,86,8687,1263,4,31.88,30.24,2530,6,2016
2510,7752,8687,1263,27,308.32,289.29,19823,6,2016
2511,2721,8687,1263,12,118.64,111.59,7949,6,2016
2513,6987,8687,1263,33,247.06,233.69,18786,6,2016
2515,10204,8687,1263,7,45.32,42.88,3596,6,2016
2516,6993,8687,1263,13,97.5,92.42,7102,6,2016
2517,10580,8687,1263,19,140.63,133.02,11162,6,2016
2527,4765,8687,1263,2,6.68,6.4,530,6,2016
2528,9976,8687,1263,1,3.53,3.38,280,6,2016
2529,3640,8687,1263,2,8.82,8.21,700,6,2016
2530,10185,8687,1263,7,26.46,25.29,2100,6,2016
2531,9932,8687,1263,3,10.59,10.14,840,6,2016
2532,5009,8687,1263,1,8.82,8.18,700,6,2016
2533,9764,8687,1263,5,13.25,12.83,1050,6,2016
2534,2731,8687,1263,3,30.42,28.5,2415,6,2016
2535,6776,8687,1263,2,10.58,10.02,840,6,2016
2536,10169,8687,1263,5,29.66,28.02,2352,6,2016
2537,4427,8687,1263,6,25.44,24.22,2020,6,2016
2538,4548,8687,1263,1,5.29,5.01,420,6,2016
2539,10237,8687,1263,1,17.64,16.34,1400,6,2016
2540,7397,8687,1263,16,97.57,92.22,7550,6,2016
2541,8592,8687,1263,2,28.22,26.38,2240,6,2016
2542,4593,8687,1263,9,13.64,13.64,1085,6,2016
2543,3390,8687,1263,2,17.64,16.62,1400,6,2016
2544,4273,8687,1263,24,147.91,140.24,10500,6,2016
2545,125,8687,1263,10,51.44,48.74,4081,6,2016
2546,7506,8687,1263,31,183.36,173.66,14448,6,2016
2547,5310,8687,1263,13,77.79,73.45,5590,6,2016
2548,10049,8687,1263,2,23.82,22.3,1890,6,2016
2549,4999,8687,1263,8,36.8,34.96,2100,6,2016
2550,9047,8687,1263,5,22.51,21.4,1785,6,2016
2551,7784,8687,1263,8,24.68,23.35,1960,6,2016
2552,5138,8687,1263,33,317.74,299.33,23236,6,2016
2553,6026,8687,1263,24,91.54,88.0,7266,6,2016
2554,1345,8687,1263,15,61.7,58.98,4895,6,2016
2555,7991,8687,1263,3,16.08,15.3,1276,6,2016
2556,8127,8687,1263,22,162.68,153.5,12910,6,2016
2557,7369,8687,1263,29,200.82,188.55,15124,6,2016
2558,713,8687,1263,10,24.46,23.89,1942,6,2016
2559,6653,8687,1263,7,89.11,83.54,7070,6,2016
2561,8569,8687,1263,17,84.71,80.02,4934,6,2016
2562,2353,8687,1263,25,56.96,55.44,4522,6,2016
2563,443,8687,1263,18,144.58,135.8,11475,6,2016
2564,7318,8687,1263,14,79.15,75.49,6175,6,2016
2565,6145,8687,1263,13,106.13,99.8,7512,6,2016
2566,10469,8687,1263,34,141.1,134.06,11200,6,2016
2567,9158,8687,1263,2,31.76,29.65,2520,6,2016
2568,733,8687,1263,4,33.52,31.53,2660,6,2016
2569,9801,8687,1263,3,31.74,29.76,2520,6,2016
2570,3916,8687,1263,2,14.56,13.53,700,6,2016
2571,9406,8687,1263,4,33.52,31.53,2660,6,2016
2572,3928,8687,1263,4,38.82,36.44,3080,6,2016
2573,9305,8687,1263,3,39.69,36.82,3150,6,2016
2574,5572,8687,1263,2,12.34,11.67,980,6,2016
2575,6273,8687,1263,2,15.88,14.95,1260,6,2016
2576,3840,8687,1263,2,22.94,21.49,1820,6,2016
2577,7645,8687,1263,2,9.53,9.3,756,6,2016
2578,5621,8687,1263,2,28.22,26.37,2240,6,2016
2580,8752,8687,1263,17,175.36,164.28,13915,6,2016
2581,10536,8687,1263,16,150.13,140.76,11914,6,2016
2582,8607,8687,1263,16,133.68,125.48,9196,6,2016
2583,3864,8687,1263,10,101.37,95.07,8045,6,2016
2584,6210,8687,1263,1,1.13,1.16,90,6,2016
2585,2129,8687,1263,5,50.27,47.1,3990,6,2016
2586,7855,8687,1263,1,6.3,5.84,500,6,2016
2587,1613,8687,1263,17,179.35,167.92,11566,6,2016
2588,9989,8687,1263,45,328.17,309.36,25132,6,2016
2589,1882,8687,1263,36,323.56,303.72,21320,6,2016
2590,6252,8687,1263,44,315.71,297.76,24372,6,2016
2591,723,8687,1263,8,69.29,65.78,5500,6,2016
2592,5831,8687,1263,19,105.57,100.31,8379,6,2016
2593,7256,8687,1263,47,375.65,354.7,27140,6,2016
2594,3259,8687,1263,29,523.23,488.75,26340,6,2016
2595,9076,8687,1263,17,187.42,175.68,14341,6,2016
2596,2092,8687,1263,14,131.22,123.91,9729,6,2016
2597,6764,8687,1263,20,157.21,147.56,12478,6,2016
2598,5926,8687,1263,1,0.63,0.6,50,6,2016
2599,6505,8687,1263,42,382.16,359.19,28085,6,2016
2600,2042,8687,1263,20,137.44,129.52,10405,6,2016
2601,6832,8687,1263,17,162.45,152.71,13006,6,2016
2602,8509,8687,1263,22,187.07,176.11,13672,6,2016
2603,6784,8687,1263,16,171.2,160.85,12903,6,2016
2604,5251,8687,1263,16,84.98,80.2,6288,6,2016
2605,6120,8687,1263,4,15.88,15.15,1260,6,2016
2606,10058,8687,1263,2,13.11,12.39,1040,6,2016
2607,6333,8687,1263,17,109.27,103.16,8672,6,2016
2608,4966,8687,1263,2,17.64,16.38,1400,6,2016
2609,8773,8687,1263,14,46.06,43.72,3654,6,2016
2610,3930,8687,1263,2,7.06,6.79,560,6,2016
2611,6031,8687,1263,1,5.73,5.43,455,6,2016
2612,8056,8687,1263,2,17.64,16.38,1400,6,2016
2613,3383,8687,1263,13,115.49,108.42,9166,6,2016
2614,7559,8687,1263,2,14.12,13.32,1120,6,2016
2615,8845,8687,1263,4,36.38,34.26,2888,6,2016
2616,3688,8687,1263,2,12.34,11.67,980,6,2016
2617,5776,8687,1263,2,14.12,13.32,1120,6,2016
2618,5857,8687,1263,39,368.66,347.44,28899,6,2016
2619,858,8687,1263,29,262.78,248.01,19762,6,2016
2620,6745,8687,1263,28,240.11,226.21,16050,6,2016
2621,8169,8687,1263,19,110.67,105.2,8522,6,2016
2622,8126,8687,1263,3,31.74,30.2,2520,6,2016
2624,8112,8687,1263,14,209.25,196.39,12330,6,2016
2625,10218,8687,1263,51,378.17,356.7,28737,6,2016
2626,4599,8687,1263,5,24.95,23.67,1980,6,2016
2627,4124,8687,1263,12,108.68,102.58,7925,6,2016
2628,1439,8687,1263,8,105.74,99.18,7026,6,2016
2629,5722,8687,1263,12,81.94,77.5,6502,6,2016
2630,10449,8687,1263,46,449.77,422.56,26188,6,2016
2631,10607,8687,1263,13,68.13,64.85,5406,6,2016
2632,2636,8687,1263,1,4.03,3.93,320,6,2016
2633,8019,8687,1263,27,195.32,184.18,15505,6,2016
2634,8589,8687,1263,18,68.89,66.2,5465,6,2016
2635,806,8687,1263,11,69.37,65.97,5505,6,2016
2636,1557,8687,1263,24,198.15,186.9,15726,6,2016
2637,1132,8687,1263,5,38.1,36.11,3024,6,2016
2638,1566,8687,1263,13,96.83,91.06,7685,6,2016
2640,1115,8687,1263,54,379.96,359.54,29203,6,2016
2641,8622,8687,1263,3,7.59,7.4,602,6,2016
2642,5533,8687,1263,54,341.59,324.08,23195,6,2016
2643,2867,8687,1263,33,256.42,242.53,18916,6,2016
2644,9370,8687,1263,6,24.82,23.95,1970,6,2016
2645,1933,8687,1263,2,21.16,19.84,1680,6,2016
2646,1463,8687,1263,2,10.58,10.04,840,6,2016
2647,6917,8687,1263,4,14.12,13.52,1120,6,2016
2648,10038,8687,1263,7,87.19,81.46,5460,6,2016
2649,1137,8687,1263,7,81.5,76.33,6468,6,2016
2651,1354,8687,1263,7,64.38,60.54,4134,6,2016
2652,2471,8687,1263,2,21.16,19.84,1680,6,2016
2653,6039,8687,1263,4,17.64,16.88,1400,6,2016
2654,8067,8687,1263,9,78.05,73.07,6195,6,2016
2655,8575,8687,1263,4,38.82,36.44,3080,6,2016
2656,8419,8687,1263,18,237.02,220.83,17445,6,2016
2657,10196,8687,1263,17,157.46,147.66,11130,6,2016
2658,2800,8687,1263,1,9.07,8.55,720,6,2016
2659,5171,8687,1263,2,35.28,32.71,2800,6,2016
2660,4102,8687,1263,4,24.32,23.06,1930,6,2016
2661,10276,8687,1263,1,14.11,13.17,1120,6,2016
2662,10518,8687,1263,1,7.18,6.76,570,6,2016
2663,2580,8687,1263,6,74.08,69.07,5880,6,2016
2664,10627,8687,1263,10,55.44,51.97,4172,6,2016
2665,2385,8687,1263,9,39.69,36.86,3150,6,2016
2666,1170,8687,1263,25,210.39,197.74,16702,6,2016
2667,10211,8687,1263,35,196.03,186.13,15559,6,2016
2668,6390,8687,1263,16,69.06,65.74,5481,6,2016
2669,7558,8687,1263,33,117.67,112.17,8872,6,2016
2670,8113,8687,1263,2,10.08,9.65,800,6,2016
2671,1630,8687,1263,10,81.4,75.98,4410,6,2016
2672,9452,8687,1263,8,62.18,58.55,4935,6,2016
2674,10476,8687,1263,29,149.16,141.35,11837,6,2016
2675,3615,8687,1263,17,51.2,49.31,4060,6,2016
2676,7866,8687,1263,2,12.34,11.67,980,6,2016
2677,4817,8687,1263,18,85.98,80.83,6825,6,2016
2678,5402,8687,1263,16,129.03,121.13,10238,6,2016
2679,570,8687,1263,46,299.79,282.64,23564,6,2016
2680,9775,8687,1263,13,93.45,88.11,7417,6,2016
2682,3400,8687,1263,9,87.31,81.96,6930,6,2016
2683,3641,8687,1263,78,327.86,311.31,25788,6,2016
2684,6927,8687,1263,7,69.67,65.23,5530,6,2016
2685,10070,8687,1263,2,10.58,10.02,840,6,2016
2686,8396,8687,1263,26,228.28,214.37,17205,6,2016
2687,6214,8687,1263,11,67.33,63.74,5344,6,2016
2688,7642,8687,1263,21,260.49,243.47,20220,6,2016
2689,3360,8687,1263,22,119.7,112.89,9500,6,2016
2690,1052,8687,1263,40,61.01,60.98,3670,6,2016
2692,10632,8687,1263,16,53.81,51.51,4270,6,2016
2693,3882,8687,1263,4,24.68,23.3,1960,6,2016
2695,10319,8687,1263,5,13.25,12.83,1050,6,2016
2696,7456,8687,1263,10,66.11,62.32,5246,6,2016
2697,6479,8687,1263,4,15.88,15.15,1260,6,2016
2698,5268,8687,1263,2,8.82,8.39,700,6,2016
2699,1592,8687,1263,4,36.35,33.92,2520,6,2016
2700,6989,8687,1263,4,12.36,11.89,980,6,2016
2701,3321,8687,1263,2,24.7,23.09,1960,6,2016
2702,621,8687,1263,5,25.13,23.83,1995,6,2016
2703,10192,8687,1263,3,18.53,17.61,1470,6,2016
2704,9681,8687,1263,14,54.59,51.12,4060,6,2016
2705,3941,8687,1263,19,85.75,81.6,6713,6,2016
2706,14,8687,1263,11,61.74,58.39,4900,6,2016
2707,2816,8687,1263,27,133.71,126.32,9335,6,2016
2708,1056,8687,1263,40,174.72,165.74,12957,6,2016
2709,7192,8687,1263,5,17.65,16.9,1400,6,2016
2710,6701,8687,1263,76,274.92,262.79,20540,6,2016
2711,4402,8687,1263,4,7.49,7.39,595,6,2016
2712,414,8687,1263,28,288.35,270.5,22320,6,2016
2713,3437,8687,1263,9,51.66,48.46,4100,6,2016
2714,2282,8687,1263,3,26.46,24.87,2100,6,2016
2715,8932,8687,1263,19,207.56,194.36,15432,6,2016
2717,1589,8687,1263,10,67.58,63.76,5362,6,2016
2718,6470,8687,1263,6,38.68,36.52,3070,6,2016
2719,4916,8687,1263,3,20.29,19.14,1610,6,2016
2720,4345,8687,1263,6,76.1,71.02,4445,6,2016
2721,6187,8687,1263,25,207.1,193.64,14712,6,2016
2722,5902,8687,1263,8,69.87,65.28,5515,6,2016
2723,8206,8687,1263,1,10.58,9.91,840,6,2016
2724,6159,8687,1263,5,21.68,21.23,1720,6,2016
2725,6863,8687,1263,27,342.09,320.26,26694,6,2016
2726,4433,8687,1263,5,37.5,35.28,2975,6,2016
2727,4889,8687,1263,16,64.95,62.01,5015,6,2016
2729,8261,8687,1263,13,13.14,13.62,1043,6,2016
2731,6941,8687,1263,3,2.64,2.78,210,6,2016
2732,5047,8687,1263,7,76.1,71.45,6040,6,2016
2734,5069,8687,1263,10,65.28,61.51,5180,6,2016
2735,1864,8687,1263,5,19.85,18.94,1575,6,2016
2736,7070,8687,1263,4,15.88,15.15,1260,6,2016
2737,6385,8687,1263,2,14.12,13.32,1120,6,2016
2738,532,8687,1263,27,174.67,164.87,13860,6,2016
2739,3007,8687,1263,4,31.12,29.51,2470,6,2016
2740,7089,8687,1263,4,37.04,34.69,2940,6,2016
2741,1240,8687,1263,11,102.57,96.03,7685,6,2016
2742,7333,8687,1263,5,17.65,16.9,1400,6,2016
2743,8583,8687,1263,7,41.18,38.91,3269,6,2016
2744,810,8687,1263,1,4.85,4.6,385,6,2016
2745,10125,8687,1263,4,21.16,20.04,1680,6,2016
2746,9176,8687,1263,7,30.94,29.43,2457,6,2016
